,table_name,field_name,field_value,language,translation,trans_id,lang,record_id,record_sub_id
827,stops,stop_name,,en,Budo shobo-kiguokiba-mae,,,332_01,
828,stops,stop_name,,en,Gokurakuji Shukaijo-mae,,,333_01,
829,stops,stop_name,,en,Gokurakuji Shukaijo-mae,,,333_02,
830,stops,stop_name,,en,Yokosawa Shukaijo Iriguchi,,,334_01,
831,stops,stop_name,,en,Yokosawa Shukaijo Iriguchi,,,334_02,
832,stops,stop_name,,en,Kaitakusen Iriguchi,,,335_01,
833,stops,stop_name,,en,Kaitakusen Iriguchi,,,335_02,
834,stops,stop_name,,en,Funazawa Shukaijo-mae,,,336_01,
835,stops,stop_name,,en,Uwamizo Shukaijo-mae,,,337_01,
836,stops,stop_name,,en,Uwamizo Shukaijo-mae,,,337_02,
837,stops,stop_name,,en,Komatsu-shi-taku-mae Kosaten,,,338_01,
838,stops,stop_name,,en,Komatsu-shi-taku-mae Kosaten,,,338_02,
839,stops,stop_name,,en,Kamiyokamachi basutei,,,339_01,
840,stops,stop_name,,en,Kamiyokamachi basutei,,,339_02,
841,stops,stop_name,,en,Akarengakura-mae,,,341_01,
842,stops,stop_name,,en,Akarengakura-mae,,,341_02,
843,stops,stop_name,,en,Hokuto Ginko-mae,,,342_01,
844,stops,stop_name,,en,Hokuto Ginko-mae,,,342_02,
845,stops,stop_name,,en,Omori-sho Iriguchi,,,343_01,
846,stops,stop_name,,en,Omori-sho Iriguchi,,,343_02,
847,stops,stop_name,,en,Jizo T-jiro Kosaten,,,344_01,
848,stops,stop_name,,en,Jizo T-jiro Kosaten,,,344_02,
849,stops,stop_name,,en,Hongo Sasaki-shi-taku-mae,,,345_01,
850,stops,stop_name,,en,Omori Toshokan,,,346_01,
851,stops,stop_name,,en,Omori Toshokan,,,346_02,
852,stops,stop_name,,en,Kenko Onsen,,,347_01,
853,stops,stop_name,,en,Sakura-so,,,348_01,
854,stops,stop_name,,en,Ohira T-jiro,,,349_01,
855,stops,stop_name,,en,Juninoki Shukaijo Iriguchi,,,350_01,
856,stops,stop_name,,en,Juninoki Shukaijo Iriguchi,,,350_02,
857,stops,stop_name,,en,Kinonezaka Iriguchi,,,351_01,
858,stops,stop_name,,en,Kinonezaka Iriguchi,,,351_02,
859,stops,stop_name,,en,Sokeiji-mae,,,352_01,
860,stops,stop_name,,en,Sokeiji-mae,,,352_02,
861,stops,stop_name,,en,SOFTSILLICA shako-mae,,,353_01,
862,stops,stop_name,,en,Kuzugasawa Y-jiro Kosaten,,,354_01,
863,stops,stop_name,,en,Kuzugasawa Y-jiro Kosaten,,,354_02,
864,stops,stop_name,,en,Moto Ota bustei,,,355_01,
865,stops,stop_name,,en,Moto Ota bustei,,,355_02,
866,stops,stop_name,,en,Moto Nakabo basutei,,,356_01,
867,stops,stop_name,,en,Moto Nakabo basutei,,,356_02,
868,stops,stop_name,,en,Terauchi Kaikan-mae,,,357_01,
869,stops,stop_name,,en,Terauchi Kaikan-mae,,,357_02,
870,stops,stop_name,,en,Moto Kannonji basutei,,,358_01,
871,stops,stop_name,,en,Moto Kannonji basutei,,,358_02,
872,stops,stop_name,,en,Arashida Shoten-mae,,,359_01,
873,stops,stop_name,,en,Arashida Shoten-mae,,,359_02,
874,stops,stop_name,,en,Moto Matsubara-danchi basutei,,,360_01,
875,stops,stop_name,,en,Moto Matsubara-danchi basutei,,,360_02,
876,stops,stop_name,,en,Amidachi Sasaki-shi-taku-mae,,,361_01,
877,stops,stop_name,,en,Amidachi Sasaki-shi-taku-mae,,,361_02,
878,stops,stop_name,,en,Saruta-nigo-shisen Iriguchi,,,362_01,
879,stops,stop_name,,en,Saruta Kaikan jujiro-kosaten,,,363_01,
880,stops,stop_name,,en,Saruta Kaikan jujiro-kosaten,,,363_02,
881,stops,stop_name,,en,Moto Yahashiri basu-kaitenba,,,364_01,
882,stops,stop_name,,en,Moto Hiraki basutei,,,365_01,
883,stops,stop_name,,en,Moto Hiraki basutei,,,365_02,
884,stops,stop_name,,en,Moto Kanaigami basutei,,,366_01,
885,stops,stop_name,,en,Moto Kanaigami basutei,,,366_02,
886,stops,stop_name,,en,Moto Kamisakabe basutei,,,367_01,
887,stops,stop_name,,en,Moto Kamisakabe basutei,,,367_02,
888,stops,stop_name,,en,Moto Ogoya basutei,,,368_01,
889,stops,stop_name,,en,Moto Ogoya basutei,,,368_02,
890,stops,stop_name,,en,Moto Yashikidai basutei,,,369_01,
891,stops,stop_name,,en,Moto Yashikidai basutei,,,369_02,
892,stops,stop_name,,en,Moto Kamiyasawagi basutei,,,370_01,
893,stops,stop_name,,en,Moto Kamiyasawagi basutei,,,370_02,
894,stops,stop_name,,en,Moto Maeda basu-kaitenjo,,,371_01,
895,stops,stop_name,,en,Moto Maeda basu-kaitenjo,,,371_02,
896,stops,stop_name,,en,Moto Motoki basutei,,,372_01,
897,stops,stop_name,,en,Moto Motoki basutei,,,372_02,
898,stops,stop_name,,en,Daisan-haisuichi Iriguchi,,,373_01,
899,stops,stop_name,,en,Y-jiro Ozawa-shi-taku-mae,,,374_01,
900,stops,stop_name,,en,Takinoue Kaikan-mae,,,375_01,
901,stops,stop_name,,en,Takinoue Kaikan-mae,,,375_02,
902,stops,stop_name,,en,Takinosawa,,,376_01,
903,stops,stop_name,,en,Takinosawa,,,376_02,
904,stops,stop_name,,en,Tsukasuzawa Iriguchi,,,377_01,
905,stops,stop_name,,en,Tsukasuzawa Iriguchi,,,377_02,
906,stops,stop_name,,en,Sasayama Jujiro-kosaten,,,378_01,
907,stops,stop_name,,en,Sasayama Jujiro-kosaten,,,378_02,
908,stops,stop_name,,en,Moto Hirukawa basutei,,,379_01,
909,stops,stop_name,,en,Moto Hirukawa basutei,,,379_02,
910,stops,stop_name,,en,Sogota basutei,,,380_01,
911,stops,stop_name,,en,Sogota basutei,,,380_02,
912,stops,stop_name,,en,Shimoda Sogo-annaijo,,,382_01,
913,stops,stop_name,,en,Shimoda basutei,,,383_01,
914,stops,stop_name,,en,Shimoda basutei,,,383_02,
915,stops,stop_name,,en,Itaida kiguokibamae,,,384_01,
916,stops,stop_name,,en,Itaida kiguokibamae,,,384_02,
917,stops,stop_name,,en,Hirano Aikawa-shi-taku-mae,,,385_01,
918,stops,stop_name,,en,Hirano Aikawa-shi-taku-mae,,,385_02,
919,stops,stop_name,,en,Goanhirudate sokomae,,,386_01,
920,stops,stop_name,,en,Goanhirudate sokomae,,,386_02,
921,stops,stop_name,,en,Matsuda Jujiro-kosaten,,,387_01,
922,stops,stop_name,,en,Matsuda Jujiro-kosaten,,,387_02,
923,stops,stop_name,,en,Maemura Takayasu-shoten-mae,,,388_01,
924,stops,stop_name,,en,Maemura Takayasu-shoten-mae,,,388_02,
925,stops,stop_name,,en,JA Gasoline-stand-yoko,,,389_01,
926,stops,stop_name,,en,JA Gasoline-stand-yoko,,,389_02,
927,stops,stop_name,,en,Uemura T-jiro-kosaten,,,390_01,
928,stops,stop_name,,en,Uemura T-jiro-kosaten,,,390_02,
929,stops,stop_name,,en,Sunamauchi T-jiro-kosaten,,,391_01,
930,stops,stop_name,,en,Sunamauchi T-jiro-kosaten,,,391_02,
931,stops,stop_name,,en,Kannari basutei,,,392_01,
932,stops,stop_name,,en,Kannari basutei,,,392_02,
933,stops,stop_name,,en,Kannari Jidoukan,,,393_01,
934,stops,stop_name,,en,Futatsumori basutei,,,394_01,
935,stops,stop_name,,en,Futatsumori basutei,,,394_02,
936,stops,stop_name,,en,Daigoku riyo-mae,,,395_01,
937,stops,stop_name,,en,Daigoku riyo-mae,,,395_02,
938,stops,stop_name,,en,Tokamachi Shuraku-Center-mae,,,396_01,
939,stops,stop_name,,en,Tokamachi Shuraku-Center-mae,,,396_02,
940,stops,stop_name,,en,Tsurugihana Shibata-shi-taku-mae,,,397_01,
941,stops,stop_name,,en,Tsurugihana Shibata-shi-taku-mae,,,397_02,
942,stop_times,stop_headsign,イオンスーパーセンター方面,en,AEON SUPERCENTER,,,,
943,stop_times,stop_headsign,横手バスターミナル方面,en,Yokote Bus Terminal,,,,
0,,,,,Jindai Kindergarten,神代幼稚園前,en,,
1,,,,,Kakunodate HS,角館高校前,en,,
2,,,,,Chamber of Commber and Industry,商工会館前,en,,
3,,,,,Jumonji,十文字,en,,
4,,,,,Mizushiri,水尻,en,,
5,,,,,Sashimaki Station,刺巻駅前,en,,
6,,,,,Jindai Station,神代駅前角,en,,
7,,,,,Sotsuda,卒田,en,,
8,,,,,Karamatsu Shrine ,唐松神社前,en,,
9,,,,,Kyowa JHS,協和中学校前,en,,
10,,,,,Kyowa Nursery School,協和保育園前,en,,
11,,,,,Roadside Rest Area Kyowa,道の駅協和,en,,
12,,,,,Katsurabuchi,桂渕,en,,
13,,,,,Yamaguchi,山口,en,,
14,,,,,Arayashiki,荒屋敷,en,,
15,,,,,Semboku Police Station,仙北警察署前,en,,
16,,,,,JHS,中学校前,en,,
17,,,,,JA Kakunodate,ＪＡ角館前,en,,
18,,,,,Furushiro-bashi,古城橋,en,,
19,,,,,Yokomachi Jumonji,横町十文字,en,,
20,,,,,Rokugo Komemachi,六郷米町,en,,
21,,,,,Hondomachi-kado,本堂町角,en,,
22,,,,,Yokomachi,横町,en,,
23,,,,,Ota Minami JHS,太田南小学校前,en,,
24,,,,,Ota Branch Office,太田支所入口,en,,
25,,,,,Sakura,桜,en,,
26,,,,,Kunimi Park,国見公園前,en,,
27,,,,,Toyokawa Post Office,豊川郵便局前,en,,
28,,,,,Omagari JHS,大曲中学校前,en,,
29,,,,,Yaotome Area,八乙女エリア前,en,,
30,,,,,Aeon Nakasen,イオン中仙店前,en,,
31,,,,,Ukijima,浮島,en,,
32,,,,,Uguisuno Station,鶯野駅入口,en,,
33,,,,,Uguisuno Community Center,鶯野公民館前,en,,
34,,,,,Iwase Jutaku,岩瀬住宅前,en,,
35,,,,,Ozuka,大塚,en,,
36,,,,,Shimo-Shin-machi,下新町,en,,
37,,,,,Tamachi Kamicho,田町上丁,en,,
38,,,,,Touhoku Agricultural Research Center ,東北農業研究センター前,en,,
39,,,,,Tamachi Shimocho,田町下丁,en,,
40,,,,,Nishinomiyake,西宮家前,en,,
41,,,,,Station Street,駅通り,en,,
42,,,,,Sakainoda,境野田,en,,
43,,,,,Bansho Shrine,万松寺前,en,,
44,,,,,Sakai San-chome,境三丁目,en,,
45,,,,,Kami-Yodogawa,上淀川,en,,
46,,,,,Kishidate,岸舘,en,,
47,,,,,Nakano,中野,en,,
48,,,,,Shimo-Arakawa,下荒川,en,,
49,,,,,Clinic,診療所入口,en,,
50,,,,,Shimo-Inuhira,下犬平,en,,
51,,,,,Inuhira,犬平,en,,
52,,,,,Yoshiro-dai,養四郎岱,en,,
53,,,,,Sangen-ya,三軒屋,en,,
54,,,,,Yokomichi,横道,en,,
55,,,,,Kawamae,川前,en,,
56,,,,,Ochiai,落合,en,,
57,,,,,Ochiai Iriguchi,落合入口,en,,
58,,,,,Mizusawa Tajiri,水沢田尻,en,,
59,,,,,Shimo-Mizusawa,下水沢,en,,
60,,,,,Ex-Inazawa ES,旧稲沢小学校前,en,,
61,,,,,Okuyama,奥山入口,en,,
62,,,,,Shimo-Inazawa,下稲沢,en,,
63,,,,,Inazawa,稲沢,en,,
64,,,,,Kayokan ,花葉館入口,en,,
65,,,,,Kogomezawa,古米沢,en,,
66,,,,,Iwanoshita,岩ノ下,en,,
67,,,,,Kawageta,川下田,en,,
68,,,,,Kumado,熊堂,en,,
69,,,,,Nakadomari,中泊,en,,
70,,,,,Furutera,古寺,en,,
71,,,,,Inaricho,稲荷町,en,,
72,,,,,Takamori,高森,en,,
73,,,,,Tsukimi-Do,月見堂,en,,
74,,,,,Machiya,町屋,en,,
75,,,,,High School,高校角,en,,
76,,,,,Sugasawa,菅沢,en,,
77,,,,,Kakunodate Station,角館駅前,en,,
78,,,,,Kakunodate Office,角館営業所,en,,
79,,,,,Sakai Office,境営業所,en,,
80,,,,,Mizusawa ,水沢,en,,
81,,,,,Kami-Inazawa,上稲沢,en,,
82,,,,,Kayokan ,花葉館前,en,,
83,,,,,Chosen Temple,長泉寺前,en,,
84,,,,,Rokugo Shinmachi,六郷新町,en,,
85,,,,,Shimmei Shrine,神明社前,en,,
86,,,,,Iwase Bashi,岩瀬橋,en,,
87,,,,,Okkiri,押切,en,,
88,,,,,Shimo-Uguisuno,下鶯野,en,,
89,,,,,Oiwake,追分,en,,
90,,,,,Yahata,八幡,en,,
91,,,,,Takabashi,鷹橋,en,,
92,,,,,Shimo-Sakurada,下桜田,en,,
93,,,,,Sakurada Minami,桜田南,en,,
94,,,,,Toyokawa,豊川,en,,
95,,,,,Kan-non-do,観音堂,en,,
96,,,,,Minami Kan-non-do,南観音堂,en,,
97,,,,,Sakurago,桜郷,en,,
98,,,,,Sunadame,砂溜,en,,
99,,,,,Kunimi,国見,en,,
100,,,,,Nakamura,仲村,en,,
101,,,,,Yokosawa,横沢,en,,
102,,,,,Nakasato,中里,en,,
103,,,,,Kawaguchi Kaido,川口街道,en,,
104,,,,,Kamikawara,上川原,en,,
105,,,,,Sambon Ohgi,三本扇,en,,
106,,,,,Nozawa,野沢,en,,
107,,,,,Mahiru-so,真昼荘前,en,,
108,,,,,Welfare Center,福祉センター前,en,,
109,,,,,Akatsuki,暁,en,,
110,,,,,Ichijogi,一丈木,en,,
111,,,,,Komori,小森,en,,
112,,,,,Ueno,上野,en,,
113,,,,,Hanaoka,花岡,en,,
114,,,,,O-yashiki,大屋敷,en,,
115,,,,,Uchimura Sagyosho,内村作業所前,en,,
116,,,,,Shimo-Aino,下相野,en,,
117,,,,,Anjoji,安城寺,en,,
118,,,,,Hataya,畑屋,en,,
119,,,,,Kami-Yarita,上鑓田,en,,
120,,,,,Yarita-machi,鑓田町,en,,
121,,,,,Kotohira-cho,琴平町,en,,
122,,,,,Nishitaka-machi,西高方町,en,,
123,,,,,Uma-machi,馬町,en,,
124,,,,,Rokugo HS ,六郷高校入口,en,,
125,,,,,Senhata ES ,千畑小学校前,en,,
126,,,,,Yokosawa Bus Park,横沢車庫前,en,,
127,,,,,Kakunodate Municipal Hospital,市立角館病院前,en,,
128,,,,,Tachi-machi,立町,en,,
129,,,,,Folkloric Craft Center,伝承館入口,en,,
130,,,,,Kawara-machi,川原町,en,,
131,,,,,Ganjizuka,雁治塚,en,,
132,,,,,Obonai Power Plant,生保内発電所前,en,,
133,,,,,Moto-machi,元町,en,,
134,,,,,Hanegadai,羽根ヶ台,en,,
135,,,,,Kami-Hanegadai,上羽根ヶ台,en,,
136,,,,,Shoden,生田,en,,
137,,,,,Shimo-Arakawa-Jiri,下荒川尻,en,,
138,,,,,Jindai Office,神代出張所前,en,,
139,,,,,Kitatakehara,北竹原,en,,
140,,,,,Wakamatsu,若松,en,,
141,,,,,Ara-machi,荒町,en,,
142,,,,,Masaki,真崎,en,,
143,,,,,Kamishida,上信田,en,,
144,,,,,Kami-Masakino,上真崎野,en,,
145,,,,,Deguchi,出口,en,,
146,,,,,Shibakura,柴倉,en,,
147,,,,,Omichi,大道,en,,
148,,,,,Kami-Sashimaki,上刺巻,en,,
149,,,,,Shimo-Sahimaki,下刺巻,en,,
150,,,,,Jindai ES,神代小学校前,en,,
151,,,,,Tazawako Station,田沢湖駅前,en,,
152,,,,,Haba,羽場,en,,
153,,,,,Naka-michi,中道,en,,
154,,,,,Ishimochi,石持,en,,
155,,,,,Shin Yashiki,新屋敷,en,,
156,,,,,Yadome-cho,矢留町,en,,
157,,,,,Nagano-Sakae-cho,長野栄町,en,,
158,,,,,Nakasen Post Office,中仙局前,en,,
159,,,,,Nagano Shin-machi,長野新町,en,,
160,,,,,Sainai Bashi,斉内橋,en,,
161,,,,,Hiraki,開,en,,
162,,,,,Shimo-Hiraki,下開,en,,
163,,,,,Shimo-Kawara,下川原,en,,
164,,,,,Maku Bayashi,幕林,en,,
165,,,,,Nonaka,野中,en,,
166,,,,,Yariminai,鑓見内,en,,
167,,,,,Momose,百瀬,en,,
168,,,,,Mizukida,水木田,en,,
169,,,,,Nakajima,中島,en,,
170,,,,,Kami-Maemura,上前村,en,,
171,,,,,Kami-Furumichi,上古道,en,,
172,,,,,Taka Yashiki,高屋敷,en,,
173,,,,,Joboji,常保寺,en,,
174,,,,,Tono Yashiki,殿屋敷,en,,
175,,,,,Sano-machi,佐野町,en,,
176,,,,,Shirogane-cho,白金町,en,,
177,,,,,Shimo-Furumichi,下古道,en,,
178,,,,,Ugo-Nagano Station,羽後長野駅,en,,
179,,,,,Ugo-Nagano Station West Exit,羽後長野駅西口,en,,
180,,,,,Ugo-Nagano Station East Exit,羽後長野駅東口,en,,
181,,,,,Nagano Station,長野駅前,en,,
182,,,,,Omagari Bus Terminal,大曲バスターミナル,en,,
183,,,,,Musashino,武蔵野,en,,
184,,,,,Takizawa,滝沢,en,,
185,,,,,Naka-Obonai Shrine,中生保内神社前,en,,
186,,,,,Kurosawa,黒沢,en,,
187,,,,,Ushizawa,牛沢,en,,
188,,,,,Doh-no-mae,堂の前,en,,
189,,,,,Ohashi,大橋,en,,
190,,,,,Ishigamibashi,石神橋,en,,
191,,,,,Okawabata,大川端,en,,
192,,,,,Ishigami,石神,en,,
193,,,,,Park Iriguchi,公園入口,en,,
194,,,,,Tazawako Lakeside,田沢湖畔,en,,
195,,,,,Kami-Ishigami,上石神,en,,
196,,,,,Tazawako Bashi,田沢湖橋,en,,
197,,,,,Dai-kan-non ,大観音入口,en,,
198,,,,,Shimo-Takano,下高野,en,,
199,,,,,Naka-Takano,中高野,en,,
200,,,,,Takano,高野,en,,
201,,,,,Kami-Takano,上高野,en,,
202,,,,,Takano Farm,高野牧場前,en,,
203,,,,,Kosendatsu Dam Park,小先達ダム公園前,en,,
204,,,,,Kyuyo Center,休養センター前,en,,
205,,,,,Mizusawa Hot Spring,水沢温泉郷,en,,
206,,,,,Tazawako Ski Resort,田沢湖スキー場前,en,,
207,,,,,Komagatake Trailhead,駒ヶ岳登山口,en,,
208,,,,,Hoyojo Danchi,保養所団地前,en,,
209,,,,,Alpa Komakusa,アルパこまくさ,en,,
210,,,,,Tazawako Highland Hot Spring,田沢湖高原温泉,en,,
211,,,,,Komagatake Hachi-gome ,駒ヶ岳八合目,en,,
212,,,,,Shimo-Tazawa,下田沢,en,,
213,,,,,Yoroihata,鎧畑,en,,
214,,,,,Furusaro Kaikan,ふるさと会館前,en,,
215,,,,,Forest Office,営林署角,en,,
216,,,,,Sendatsuno,先達野,en,,
217,,,,,Kami-Sendatsuno,上先達野,en,,
218,,,,,Shimo-Sendatsu,下先達,en,,
219,,,,,Sendatsu,先達,en,,
220,,,,,Uchino,打野,en,,
221,,,,,Sakashita,坂下,en,,
222,,,,,Dam Entrance,ダム入口,en,,
223,,,,,Ogami Bridge,男神橋前,en,,
224,,,,,Goju-Magari,五十曲,en,,
225,,,,,Moriyohsi Trailhead,森吉登山口,en,,
226,,,,,Shin-Tamagawa Hot Spring,新玉川温泉,en,,
227,,,,,Tamagawa Hot Spring,玉川温泉,en,,
228,,,,,Kosendatsu,小先達,en,,
229,,,,,Onuma Hot Spring,大沼温泉,en,,
230,,,,,Obuka Hot Spring,大深温泉,en,,
231,,,,,Fukenoyu Hot Spring,蒸の湯温泉,en,,
232,,,,,Goshogake Hot Spring,後生掛温泉,en,,
233,,,,,Hachimantai Summit,八幡平頂上,en,,
234,,,,,Tazawako Hospital,市立田沢湖病院前,en,,
235,,,,,ES-JHS,小中学校前,en,,
236,,,,,Shirahama,白浜,en,,
237,,,,,Hourai-no-Matsu,蓬莱の松,en,,
238,,,,,Tazawako View Forest,田沢湖びゅうの森前,en,,
239,,,,,Hatsudensho,発電所前,en,,
240,,,,,Ainaigata,相内潟,en,,
241,,,,,Kami-Osawa,上大沢,en,,
242,,,,,Osawa,大沢,en,,
243,,,,,Kenmin-no-Mori,県民の森,en,,
244,,,,,Katajiri,潟尻,en,,
245,,,,,Kyuka Mura,休暇村前,en,,
246,,,,,Nyuto Hot Spring,乳頭温泉,en,,
247,,,,,Tamagawa Dam,玉川ダム,en,,
248,,,,,Shin Tamagawa Hot Spring,新玉川温泉入口,en,,
249,,,,,Hanawa Office,花輪営業所,en,,
250,,,,,Kazuno Hanawa Station,鹿角花輪駅前,en,,
251,,,,,Hachimantai Station,八幡平駅前,en,,
252,,,,,Shibari Hot Spring,志張温泉,en,,
253,,,,,Aspite Line,アスピーテライン入口,en,,
254,,,,,Akagawa Bashi,赤川橋,en,,
255,,,,,Oba-Yachi Shitsugen,大場谷地湿原,en,,
256,,,,,Hosenko Viewing Platform,宝仙湖展望台,en,,
257,,,,,Hato-no-yu,鳩ノ湯,en,,
258,,,,,Tsuru-no-yu Hot Spring Iriguchi,鶴の湯温泉入口,en,,
259,,,,,Tsuru-no-yu Hot Spring Kyudo Guchi,鶴の湯温泉旧道口,en,,
260,,,,,Tae-no-yu Hot Spring,妙乃湯温泉前,en,,
261,,,,,Nyuto Ganiba Hot Spring,乳頭蟹場温泉,en,,
262,,,,,Sugiyachi,杉谷地,en,,
263,,,,,Kami-Kogen Hot Spring,上高原温泉,en,,
264,,,,,Goza-no-ishi Shrine,御座の石神社前,en,,
265,,,,,Kami-Takko-no-ki,上田子の木,en,,
266,,,,,Takko-no-Ki,田子の木,en,,
267,,,,,Shimo-Takko-no-ki,下田子の木,en,,
268,,,,,Power Plant,県発前,en,,
269,,,,,Yachi Mura,谷地村,en,,
270,,,,,Kagaku Kan,荷嶽館前,en,,
271,,,,,Clinic,診療所前,en,,
272,,,,,Doya,銅屋,en,,
273,,,,,Yokote Station East Exit,横手駅東口,en,,
274,,,,,Maego Niban-cho,前郷二番町,en,,
275,,,,,Heiwa-machi Kado,平和町角,en,,
276,,,,,Heiwa-machi ,平和町,en,,
277,,,,,Kiyokawa-cho,清川町入口,en,,
278,,,,,Central,セントラル前,en,,
279,,,,,Hiraka Regional Development Center,平鹿振興局前,en,,
280,,,,,Asahikawa Chuo,旭川中央,en,,
281,,,,,Asahikawa San-chome,旭川三丁目,en,,
282,,,,,Yokote Seiryo Gakuin Mae,横手清陵学院前,en,,
283,,,,,Yokote Seiryou Gakuin Iriguchi,横手清陵学院入口,en,,
284,,,,,Hongo,本郷,en,,
285,,,,,Asahikawa Nichome,旭川二丁目,en,,
286,,,,,Akayachi,赤谷地,en,,
287,,,,,Kami-Hachioji,上八王寺,en,,
288,,,,,Hachioji,八王寺,en,,
289,,,,,Yasuda-hara,安田原,en,,
290,,,,,Hendensho,変電所前,en,,
291,,,,,Shinmei-cho,神明町,en,,
292,,,,,Chuo Street ,中央通り,en,,
293,,,,,Yokka-machi Kami-cho,四日町上町,en,,
294,,,,,Minami ES Mae,南小学校前,en,,
295,,,,,Asahigaoka Yon-chome South Exit,朝日が丘四丁目南口,en,,
296,,,,,Asahigaoka Yon-chome,朝日が丘四丁目,en,,
297,,,,,Asahigaoka Ni-chome,朝日が丘二丁目,en,,
298,,,,,Asahigaoka Danchi,朝日が丘団地,en,,
299,,,,,Nishiyama,西山,en,,
300,,,,,Aranuma,荒沼,en,,
301,,,,,Onuma-shita,大沼下,en,,
302,,,,,Asahigaoka Iriguchi,朝日が丘入口,en,,
303,,,,,Nishi-Akasaka,西赤坂,en,,
304,,,,,Kami-Akasaka,上赤坂,en,,
305,,,,,Yokote Minami JHS,横手南中学校前,en,,
306,,,,,Yokote Police,横手警察署前,en,,
307,,,,,Yokoyama,横山,en,,
308,,,,,Maintenance Factory,整備工場前,en,,
309,,,,,Yokka-machi Kami-cho,四日町上丁,en,,
310,,,,,Minami ES Iriguchi,南小学校入口,en,,
311,,,,,Yokote Hospital,横手病院前,en,,
312,,,,,Yokote Post Office,横手郵便局前,en,,
313,,,,,Moto-machi,本町,en,,
314,,,,,Saiwai-cho,幸町,en,,
315,,,,,Shin Zaka,新坂,en,,
316,,,,,Oimawashi ,追廻入口,en,,
317,,,,,Tsurumaki-cho,鶴巻町,en,,
318,,,,,Yokote HS,横手高校前,en,,
319,,,,,Yoshizawa Danchi,吉沢団地前,en,,
320,,,,,Yoshizawa,吉沢,en,,
321,,,,,Miirino Kaikan,見入野会館前,en,,
322,,,,,Miirino,見入野,en,,
323,,,,,Nakajima Kaikan ,中島会館前,en,,
324,,,,,Uwadai,上台,en,,
325,,,,,Yachi-Naka-Kaikan,谷地中会館前,en,,
326,,,,,Yachi-naka,谷地中,en,,
327,,,,,Sugisawa,杉沢,en,,
328,,,,,Tsuruyachi,鶴谷地,en,,
329,,,,,Ikari,碇,en,,
330,,,,,Suehiro-cho,末広町,en,,
331,,,,,Yokote City Hall-Main,横手市役所本庁舎前,en,,
332,,,,,Aeon,イオン前,en,,
333,,,,,Akita Furusato Village,秋田ふるさと村,en,,
334,,,,,Yokote Station West Exit,横手駅西口,en,,
335,,,,,Sanmai Bashi Crossing,三枚橋交差点前,en,,
336,,,,,Fuke Bashi ,婦気橋前,en,,
337,,,,,Yokote City Hall Jori-South,横手市役所条里南庁舎前,en,,
338,,,,,Gymnasium,体育館前,en,,
339,,,,,Hiraka General Hospital,平鹿総合病院前,en,,
340,,,,,Ichi-no-kuchi,一の口,en,,
341,,,,,Hokuto Bank Yokote Nishi Office,北都銀行横手西支店前,en,,
342,,,,,Yokote Bus Terminal,横手バスターミナル,en,,
343,,,,,Fujimi-cho,富士見町,en,,
344,,,,,Sumiyoshi-cho,住吉町,en,,
345,,,,,Shin Kokudo,新国道,en,,
346,,,,,Osekigoshi,大関越,en,,
347,,,,,Fushiyama,伏山,en,,
348,,,,,Kami-Sambon-yanagi,上三本柳,en,,
349,,,,,Sambon-yanagi,三本柳,en,,
350,,,,,Suketaro Goya,助太郎小屋,en,,
351,,,,,Hatcho,八丁入口,en,,
352,,,,,Kami-Akagawa,上赤川,en,,
353,,,,,Akagawa,赤川,en,,
354,,,,,Shimo-Akagawa,下赤川,en,,
355,,,,,Mizukoshi,水越,en,,
356,,,,,Horizuka,塚掘,en,,
357,,,,,Uruino,潤井野,en,,
358,,,,,Konda-yachi,根田谷地,en,,
359,,,,,Nishi Konda-yachi,西根田谷地,en,,
360,,,,,Tanemori Post Office,田根森郵便局前,en,,
361,,,,,Tanemori,田根森,en,,
362,,,,,Higashi Danchi,東団地前,en,,
363,,,,,Taiyu Regional Center,大雄地域局前,en,,
364,,,,,Mimura,三村,en,,
365,,,,,Taiyu Gymnasium,大雄体育館前,en,,
366,,,,,Sakura Mori,桜森,en,,
367,,,,,Nishi Sakura Mori,西桜森,en,,
368,,,,,Age Post Office,阿気郵便局前,en,,
369,,,,,Age Kami-cho,阿気上丁,en,,
370,,,,,Age Nishi-cho,阿気西丁,en,,
371,,,,,O-Age-bayashi,大上橋,en,,
372,,,,,Omori Regional Center,大森地域局前,en,,
373,,,,,Onakajima-Jutaku,大中島住宅前,en,,
374,,,,,Omori Park,大森公園前,en,,
375,,,,,Omori Itsuka-machi,大森五日町,en,,
376,,,,,Kami-Itsuka-machi,上五日町,en,,
377,,,,,Omori Yohka-machi,大森八日町,en,,
378,,,,,Kami-Yohka-machi,上八日町,en,,
379,,,,,Nishino ,西野,en,,
